,power
6739,2294888.4986778176
6740,2535104.771343733
6741,2941591.740572323
6742,3102649.2500895355
6743,3363867.8908293988
6744,3365960.7801870164
6745,3370000.1306751957
6746,3370000.0930130216
6747,3370000.099937692
6748,3370000.151109093
6749,3343935.9029130084
6750,3186740.492371098
6751,2791578.29305548
6752,2113624.538486165
6753,1947423.642534215
6754,2323801.1938893003
6755,2058507.8639986687
6756,1611417.6447095757
6757,2255271.1631451533
6758,2141511.501921594
6759,1935604.7105428309
6760,2126555.348396276
6761,1914874.107543734
6762,1962345.0005908064
6763,2058659.575821846
6764,2396764.331649345
6765,2815629.2014235603
6766,2986788.2418768136
6767,3254718.52132132
6768,3361918.0871296586
6769,3292146.562039927
6770,2762532.181371765
6771,2962950.6896249983
6772,3368232.534666554
6773,3370000.0428082347
6774,3370000.071082188
6775,3370000.0842264458
6776,3370000.1164969685
6777,3370000.185390655
6778,3143524.7994661424
6779,2273575.858065747
6780,1975198.3720485352
6781,2354652.1776375
6782,2166749.9798369133
6783,2618071.584617781
6784,2170956.3356986027
6785,2052591.7096934807
6786,1675918.9314197365
6787,2608813.739185513
6788,3262552.460235181
6789,3364011.0015303963
6790,2828978.279939061
6791,2926525.9858670137
6792,3177242.908415161
6793,3306725.683167508
6794,2830482.121295973
6795,2317192.424899754
6796,2388783.371710653
6797,2102718.9787153024
6798,2293236.256866151
6799,2037421.7106332567
6800,1356467.2312579693
6801,728841.2695918381
6802,778853.3198411175
6803,679327.2711283374
6804,372434.35679202375
6805,86023.21510917862
6806,0.0
6807,0.0
6808,0.0
6809,0.0
6810,0.0
6811,80190.88269659701
6812,403926.99230106414
6813,791689.323689279
6814,249285.1862799493
6815,108409.15251926568
6816,382241.6746797461
6817,686860.6692588754
6818,603633.4197587847
6819,488571.9973463185
6820,419468.0330717311
6821,136822.3115016374
6822,0.0
6823,0.0
6824,0.0
6825,87694.67043325402
6826,112857.5461428091
6827,0.0
6828,109669.77844618131
6829,267637.60522704537
6830,0.0
6831,0.0
6832,222665.15293241548
6833,1388642.751280053
6834,1796360.9196519742
6835,1080987.9915168085
6836,1143507.0589308052
6837,1760256.0844959945
6838,2806193.85196638
6839,3120016.9138292368
6840,3370000.6398111046
6841,3370002.128621174
6842,3370002.1604863564
6843,3370002.1536830403
6844,3370002.171598378
6845,3370002.1622248874
6846,3370002.073927367
6847,3370000.797962162
6848,3370000.9469072837
6849,3370000.928491745
6850,3370001.833314249
6851,3370000.823809632
6852,3370001.523212792
6853,3370000.8380256984
6854,3370002.140796956
6855,3370000.2037688936
6856,3370000.120111085
6857,2951889.389834348
6858,1676584.9417213106
6859,1689905.0465200406
6860,2933773.037774581
6861,3370001.2052042214
6862,3370001.8289770894
6863,3370002.166231221
6864,3367642.268315933
6865,3370000.303436199
6866,3370000.365438783
6867,3370000.125388542
6868,3370002.1731437845
6869,3370000.3474977743
6870,2242285.8854533983
6871,853942.2170274185
6872,823176.905132634
6873,727011.0349790329
6874,626054.474935271
6875,570852.272690287
6876,533920.6280206015
6877,576696.8742612426
6878,859333.5790806605
6879,798967.2603760598
6880,690515.547853418
6881,1118813.174504639
6882,1187359.5161426272
6883,1335415.0311200856
6884,861594.5002227427
6885,1214432.49045645
6886,507086.0613678347
6887,767771.236987204
6888,212874.42988479065
6889,0.0
6890,0.0
6891,0.0
6892,0.0
6893,0.0
6894,0.0
6895,0.0
6896,0.0
6897,0.0
6898,0.0
6899,0.0
6900,0.0
6901,0.0
6902,0.0
6903,0.0
6904,0.0
6905,0.0
6906,195476.50892562524
6907,447941.1079971192
6908,634322.3074859872
6909,863159.7972015719
6910,1029792.2647171208
6911,1021824.7157284734
6912,1112485.4168889408
6913,1346573.8708710906
6914,1209437.996604395
6915,1043320.871787416
6916,944807.8453888524
6917,865855.4608365453
6918,854985.7402305357
6919,808349.5270515485
6920,791290.6957142706
6921,624863.3545923395
6922,487200.2987630341
6923,678506.8097940573
6924,537369.8825104082
6925,394528.2817481569
6926,320444.1298928299
6927,227740.10831820863
6928,761074.2021776743
6929,1321840.368669226
6930,1688439.8355782642
6931,1905663.9847374973
6932,1539223.8212617105
6933,1750827.968570456
6934,2064575.7726029456
6935,2076863.568626128
6936,2328427.0281877303
6937,2641811.5134753585
6938,3117902.4076183485
6939,3367534.9263462136
6940,3309990.255961632
6941,3370000.0480993465
6942,2554333.1454087184
6943,3161333.659826541
6944,2233308.244453856
6945,1943878.004303268
6946,1602719.629513316
6947,1550415.6197788615
6948,1705489.648149384
6949,1534948.3636520628
6950,832475.4681377258
6951,675448.6591022913
6952,813040.6788188436
6953,928359.3779987572
6954,794479.7386487861
6955,621079.7958559698
6956,687681.249935156
6957,787144.8952523536
6958,911126.5963963972
6959,1016641.0790598248
6960,1178380.2460948578
6961,1249068.103715595
6962,1418904.778769028
6963,1825944.6310677105
6964,2019824.4255579736
6965,2176396.71256195
6966,1721724.1524801287
6967,1409093.308312722
6968,1315283.08172259
6969,921662.7351680524
6970,432776.2951348968
6971,875333.9226810604
6972,411971.9998181884
6973,0.0
6974,0.0
6975,192619.2751414569
6976,256268.4743178664
6977,639616.5753642112
6978,1690704.2418322023
6979,1688439.6863931504
6980,1104932.963598467
6981,805082.5071197744
6982,864898.9897862258
6983,743788.341167911
6984,882812.355488844
6985,842724.5730332382
6986,765698.3511070823
6987,655139.2619131285
6988,456375.1837909936
6989,448611.3189356044
6990,261312.08435137337
6991,320444.12626025826
6992,319717.62645204266
6993,229595.084335184
6994,1876738.8849514823
6995,2381651.41248901
6996,2032870.6289973587
6997,985730.9632971776
6998,0.0
6999,164236.78612234275
7000,113695.117576556
7001,983427.1025924534
7002,1518223.7167462683
7003,1350830.2594737832
7004,1502002.0432540218
7005,1805053.786888782
7006,1925523.178925053
7007,1825383.6194688815
7008,1372920.598362689
7009,1317814.0174429638
7010,1659135.5687903878
7011,1422924.038114096
7012,1237884.798746924
7013,1405665.162134048
7014,1394080.4656613937
7015,1505523.0533183096
7016,1488791.865603852
7017,1582207.5841745862
7018,1299369.048982961
7019,1401409.5747880165
7020,1290612.2257621454
7021,1249936.668478327
7022,1279273.4486643197
7023,1780517.4861663904
7024,2146185.144104989
7025,2723495.6272279653
7026,3364887.517903721
7027,3369609.8884071284
7028,3370000.160897944
7029,3370000.056366596
7030,3145424.3162573283
7031,2301662.3167214068
7032,1837581.708576307
7033,2101784.1256440105
7034,2540089.736551497
7035,2296705.921714941
7036,1737574.016591793
7037,1589477.5448583749
7038,1507786.4462542469
7039,1450674.2782948164
7040,1587660.2078787298
7041,1465653.3474473162
7042,1703757.8913611204
7043,1647014.3422085384
7044,1568576.1599302895
7045,1579351.5478506014
7046,1534319.6707775574
7047,2006370.653744986
7048,1872709.5699097863
7049,2001052.4327783885
7050,1958208.3241631105
7051,1869687.449795589
7052,1821037.2026752727
7053,1286570.710038898
7054,1146012.971859908
7055,965863.9082266828
7056,944990.9484973176
7057,905144.1518915028
7058,1244073.61420656
7059,1475152.3720016826
7060,1500870.2612762975
7061,1181721.4271379868
7062,1235387.571364483
7063,1057815.8469378622
7064,1201294.826825491
7065,1092481.621466474
7066,1066493.0360873626
7067,1157602.5737920934
7068,1232564.647939463
7069,1275119.6537714058
7070,1132284.998387999
7071,1276466.873579186
7072,1111668.9612705582
7073,1272986.5965322903
7074,1166581.8856041038
7075,1245593.7534612606
7076,1336450.4869125094
7077,1296225.6049544355
7078,1190283.071481591
7079,1301951.128597554
7080,1177231.700232772
7081,1070733.0789039962
7082,1094522.911561252
7083,1022016.7809158902
7084,891750.7269384374
7085,894786.5564510337
7086,910769.3918718544
7087,778374.9809408513
7088,573740.9907611015
7089,608888.3792640042
7090,493087.0917395563
7091,438445.7660209428
7092,526214.9016374407
7093,597817.9666649951
7094,349289.3822876807
7095,336507.8991941546
7096,573405.09912276
7097,681266.5279127851
7098,798129.5099458476
7099,572397.4027104977
7100,459167.9002837687
7101,460955.2188207769
7102,279188.57955478906
7103,187003.28100832185
7104,172654.28462220271
7105,178107.58457296915
7106,129640.9180042375
7107,86467.74815621966
7108,0.0
7109,0.0
7110,0.0
7111,0.0
7112,0.0
7113,0.0
7114,0.0
7115,0.0
7116,0.0
7117,127406.69527461268
7118,0.0
7119,0.0
7120,221580.17256014992
7121,453359.0167340069
7122,479713.2185873548
7123,758044.6002281231
7124,882029.7035210998
7125,699242.4465427591
7126,668558.3735824382
7127,550783.5574233492
7128,663698.5054968819
7129,653470.951543231
7130,679028.8982262993
7131,572061.5379437022
7132,391377.85777780326
7133,240094.9471822325
7134,131263.3817361356
7135,99292.13043765767
7136,0.0
7137,0.0
7138,0.0
7139,0.0
7140,0.0
7141,0.0
7142,0.0
7143,0.0
7144,0.0
7145,90422.12068148272
7146,226235.11937624283
7147,349001.0685909694
7148,495144.6773357535
7149,588587.5145737315
7150,646434.932093762
7151,635046.7811011071
7152,627455.7593541453
7153,558193.0414235892
7154,510334.3224928989
7155,493315.7489395579
7156,424791.3405043232
7157,329300.323938157
7158,249719.36940624003
7159,208556.2703090419
7160,142571.31252191274
7161,100845.40416134306
7162,93435.89818088266
7163,85383.0778198571
7164,85134.14332501883
7165,0.0
7166,0.0
7167,0.0
7168,0.0
7169,80066.4143822883
7170,202668.9122086317
7171,340351.94407168723
7172,583952.1970662728
7173,780527.5618008567
7174,863942.3796027256
7175,1219427.0016805804
7176,1333804.4427731915
7177,1622712.3719162056
7178,1554565.4031974245
7179,1772416.7616586692
7180,1897317.4670827568
7181,1982437.4036274937
7182,1784162.7968949568
7183,1348759.5135456652
7184,1408620.4348020318
7185,1462487.0903642743
7186,2307279.410195417
7187,1967515.8564670444
7188,2162855.1045675795
7189,2252546.1382039874
7190,2428857.8424942507
7191,2036056.2920886811
7192,3368178.856526517
7193,1441053.5551849287
7194,1314247.7501727133
7195,2823713.7635153467
7196,3243016.966012901
7197,3370000.111808362
7198,3370000.2179720863
7199,3370000.1989018326
7200,3370000.2343083443
7201,3370000.1936227893
7202,3370000.1749606417
7203,3370000.101741605
7204,3219508.9379051146
7205,2901927.088618721
7206,2980876.4532474675
7207,2672152.780450303
7208,2585846.229940387
7209,2199321.54998792
7210,1494637.3712126468
7211,1367971.1293744077
7212,765219.9739379188
7213,200238.60989768425
7214,0.0
7215,0.0
7216,0.0
7217,285653.2337480053
7218,492229.8427080213
7219,565679.5538207352
7220,710729.0991534285
7221,967603.288885382
7222,1030464.2394484036
7223,1507409.2174515808
7224,684473.9038417204
7225,403716.95689545566
7226,286035.6115499649
7227,334681.97715656634
7228,252215.99040624872
7229,165438.44500406686
7230,91271.63583938353
7231,0.0
7232,0.0
7233,0.0
7234,0.0
7235,0.0
7236,0.0
7237,0.0
7238,302690.37166487373
7239,354889.1534933567
7240,274198.9139944699
7241,321715.5372503524
7242,374652.7183332619
7243,384394.44307508005
7244,556276.7937553448
7245,815553.7592172797
7246,959730.1811318608
7247,1029984.2838273242
7248,904519.1216554384
7249,777019.5986275158
7250,769365.8381813328
7251,564739.0685194277
7252,643823.661291868
7253,480456.2293213253
7254,347751.75472653133
7255,247295.11708499875
7256,135864.7917303035
7257,465200.1986506565
7258,700062.961580939
7259,643823.661291868
7260,747982.6768663949
7261,742110.6520347557
7262,717859.76735194
7263,921305.5556445764
7264,1030560.1568490772
7265,1362564.3100060464
7266,1333689.4079794618
7267,888625.6150455056
7268,929073.7799046808
7269,845333.3201702643
7270,791928.4564650513
7271,625914.3038933149
7272,531940.4902704742
7273,609729.1644890364
7274,530471.3990806955
7275,587445.4899899715
7276,463524.5696486686
7277,396996.0780486627
7278,361191.2853374384
7279,361493.8289677377
7280,279817.239352132
7281,255110.62611363683
7282,258873.6483360261
7283,419033.4983368438
7284,782440.9971287905
7285,1365440.2488729437
7286,415611.3854772022
7287,725790.8480662806
7288,1891849.163172195
7289,2379104.376376475
7290,2457969.938382936
7291,1648079.9341820737
7292,1217581.179412358
7293,1771870.208966342
7294,1922932.8067021845
7295,1644616.772256173
7296,2238758.9676568564
7297,2414763.8328708163
7298,2723125.836959166
7299,2978397.5067831823
7300,3370000.305720997
7301,3370000.184174219
7302,3370000.089987141
7303,3362132.7674915087
7304,3114233.7028238773
7305,2790652.929354025
7306,2524295.4238863285
7307,2752171.8376392
7308,2557181.9055181285
7309,2130917.6221584664
7310,2016790.4924937924
7311,2182969.3483160306
7312,2056838.9671958487
7313,1889690.4927906147
7314,1706967.0767525565
7315,1569225.2340743728
7316,1255585.4043948129
7317,1170340.6422343077
7318,1229741.624625
7319,1132285.0065527998
7320,1115853.4177661869
7321,1325981.736282915
7322,1501373.3302595743
7323,1454693.1267271736
7324,1196734.69135764
7325,1474056.3056012506
7326,1567277.9545199438
7327,1382141.1116914963
7328,1469793.9041777027
7329,1399636.381870827
7330,1692835.5110279107
7331,1483920.571959819
7332,1624400.1713692555
7333,1802950.4911267173
7334,1501498.939060846
7335,1545637.163605736
7336,1402591.630896554
7337,1370962.2502854608
7338,1516211.7174623706
7339,1890985.845833439
7340,1788509.2585546866
7341,2202367.524448571
7342,2317357.606125211
7343,2824465.891008181
7344,2791578.145050568
7345,3185790.876446388
7346,3370000.115980783
7347,3363116.60794661
7348,3370000.155162029
7349,3370000.1650247327
7350,3370000.3652856406
7351,3370000.172657252
7352,3370000.2530855685
7353,3370000.2211071816
7354,3370000.2108213142
7355,3370000.173407813
7356,3370000.176720568
7357,3370000.1829578145
7358,3370000.16329678
7359,3370000.157926283
7360,3370000.167911436
7361,3370000.1499660234
7362,3370000.1834495533
7363,3370000.6416225904
7364,3370000.826901386
7365,3370000.644541483
7366,3370001.03388778
7367,3370001.7675252105
7368,3370001.983509557
7369,3370002.1492986814
7370,3370002.0458949497
7371,3370002.152624604
7372,3370002.002304479
7373,3370001.813205508
7374,3370001.5815442074
7375,3370000.400732725
7376,3370000.462857045
7377,3370000.185105884
7378,3370001.447408659
7379,3370000.4863265557
7380,3370001.2981192274
7381,3370000.7531723147
7382,3370000.6905875034
7383,3370001.684072488
7384,3370000.146460112
7385,3370000.0974354395
7386,3370000.04776869
7387,3370000.233923289
7388,3370000.159173289
7389,3370000.14501605
7390,3370000.155328301
7391,3171543.9781192467
7392,3027156.575360214
7393,2581039.30556293
7394,2334870.2194375754
7395,1778702.144948059
7396,1501624.688701715
7397,899429.6473887208
7398,533473.4894270656
7399,0.0
7400,713131.6353402771
7401,1201186.3208325603
7402,2425291.794960656
7403,2689957.258726077
7404,2545252.9206303987
7405,1404010.2136010146
7406,774946.6649112718
7407,287607.616166931
7408,0.0
7409,0.0
7410,167421.19021000998
7411,277420.6009749243
7412,369358.88241040776
7413,246245.80742576363
7414,234355.02979374735
7415,958265.466121607
7416,2823149.72429964
7417,3370000.1073859558
7418,3361828.665301464
7419,3359168.617521931
7420,2370783.9723733445
7421,1513948.223926721
7422,1508918.2835618134
7423,2201726.202541604
7424,3280831.360896359
7425,3370000.053555548
7426,161322.75354066145
7427,249683.19954001304
7428,291643.83064180403
7429,436658.4050342704
7430,802988.1729295863
7431,896036.6169231624
7432,1029024.3149886474
7433,1049730.204989074
7434,1368431.3283698144
7435,1967368.2195398903
7436,1854145.5618336648
7437,2742181.580185252
7438,2664158.624572464
7439,2455880.9837231943
7440,2740516.2659339234
7441,2712122.5787563995
7442,2680146.463954796
7443,2476944.995758372
7444,3370000.129841127
7445,2817697.420419712
7446,2617359.599337384
7447,3370000.072570289
7448,2814888.9554500743
7449,3370000.06124428
7450,1942843.6948458264
7451,2936633.489122377
7452,3370000.196730329
7453,3370000.2822213643
7454,3370000.116060212
7455,2339826.7466154564
7456,1907822.5515064916
7457,1249828.023508781
7458,1230501.6920808405
7459,1377176.2802777488
7460,1147892.3459985857
7461,521823.6770976422
7462,148478.50260068977
7463,86805.59367027631
7464,151318.5147397851
7465,87161.22707825426
7466,754696.0397708484
7467,318037.5802071144
7468,0.0
7469,0.0
7470,0.0
7471,0.0
7472,0.0
7473,0.0
7474,0.0
7475,0.0
7476,0.0
7477,85880.9589009486
7478,0.0
7479,0.0
7480,0.0
7481,0.0
7482,0.0
7483,0.0
7484,0.0
7485,0.0
7486,0.0
7487,0.0
7488,0.0
7489,0.0
7490,0.0
7491,0.0
7492,0.0
7493,220762.6870279889
7494,608888.3512376433
7495,2925954.083249068
7496,2640721.421130059
7497,1890841.714969484
7498,1316203.442900798
7499,1157811.3156449664
7500,877768.7185589903
7501,823595.7786723264
7502,665366.8071624759
7503,486971.7192917119
7504,260644.1574794784
7505,136529.7463299882
7506,0.0
7507,0.0
7508,0.0
7509,0.0
7510,103141.54800509078
7511,189893.38437389568
7512,267794.7945356086
7513,416263.2017025474
7514,691261.4532565633
7515,829962.404493427
7516,911840.9340138644
7517,1184749.2803159652
7518,1452744.590758792
7519,1736754.26407068
7520,1655006.3059862363
7521,1758479.504038532
7522,1723910.31952522
7523,2090411.186075481
7524,1889114.867310544
7525,2051833.162713566
7526,2897038.635941428
7527,3257329.9793615225
7528,3370000.1156232413
7529,3370000.1717514773
7530,3370000.2308980497
7531,3370001.6664286214
7532,3370001.49233932
7533,3370002.012772833
7534,3370002.0132487067
7535,3370001.805996024
7536,3370002.091664169
7537,3370001.9249827177
7538,3370000.74279545
7539,3370000.559783577
7540,3370000.18740792
7541,3370000.318449598
7542,3370000.397051237
7543,3370000.241481534
7544,3370000.1709404904
7545,3370000.20686106
7546,3370000.125551919
7547,2358388.0660681687
7548,2356689.6570974234
7549,1899763.8811293151
7550,1215952.5732519
7551,1209872.307215387
7552,443640.2644090901
7553,756848.7290593979
7554,659201.261605171
7555,203762.12048240245
7556,195575.0493584945
7557,295680.07230810804
7558,1693901.0284088892
7559,3370000.6899390263
7560,3370001.649896197
7561,3370002.0659343502
7562,3370001.4438670604
7563,3370000.797921705
7564,3370000.574824162
7565,3370000.243164762
7566,3370000.2503396496
7567,3370000.226717744
7568,3370000.169090539
7569,3370000.140084541
7570,3370000.456414799
7571,3370000.598094583
7572,3370000.22435244
7573,3370000.201934344
7574,3370000.290380989
7575,3370000.226882725
7576,3370000.2475049742
7577,3370000.187407868
7578,3370000.1397848693
7579,3370000.144171396
7580,3144949.175862912
7581,3109600.083913559
7582,2598665.5258041485
7583,2415443.2983432743
7584,1904944.5104499569
7585,1749188.518183499
7586,2529051.276288798
7587,3370000.227487843
7588,3370000.172062036
7589,3370001.6193352183
7590,3370002.030972338
7591,3370002.1632604348
7592,3370002.0437319544
7593,3370001.182421925
7594,3370001.960490932
7595,3370002.174201429
7596,3370002.0427859034
7597,3370002.125840019
7598,3370001.740266046
7599,3370001.67947218
7600,3370000.7859227727
7601,3370000.42811372
7602,3370000.148231087
7603,3370000.148094874
7604,3138300.6771325786
7605,2060328.575780452
7606,1334149.5471543835
7607,1301165.300147475
7608,1968402.3044365016
7609,2809523.666442025
7610,2638177.944997184
7611,2643810.379472521
7612,1868823.7525440168
7613,1796361.0037759528
7614,1512061.913923866
7615,1478440.4299365922
7616,1509924.2102689703
7617,1430725.930910832
7618,1670990.4626473426
7619,1430253.0904993024
7620,1503259.4139130765
7621,1268608.2163562777
7622,923359.218256603
7623,774229.1868570838
7624,594767.9594142457
7625,513883.3923376563
7626,443640.2621748973
7627,492629.9373691869
7628,490629.5509365888
7629,269287.78572638065
7630,266301.7829145168
7631,229315.0599556252
7632,188514.0140520105
7633,176720.62558934194
7634,243604.4519628514
7635,227670.0770236447
7636,232150.03730214247
7637,535198.1332794047
7638,768249.6396689666
7639,1091461.0743966985
7640,1274670.6987553472
7641,1416895.2720362295
7642,1411221.07361503
7643,1520738.7246536138
7644,1602330.201644228
7645,1542870.5910268382
7646,1343237.6409772704
7647,1567537.5592515348
7648,996002.3115542642
7649,756769.0308904395
7650,664423.8699419554
7651,596850.547226797
7652,547334.3438133836
7653,509672.6790160128
7654,498363.773069719
7655,346646.61020362633
7656,282679.169259686
7657,222945.1731120285
7658,219028.6379283128
7659,129906.89495011594
7660,141492.1176332114
7661,168322.42175391008
7662,140214.1114890188
7663,142202.1195319858
7664,91696.39180019742
7665,129747.30388859348
7666,0.0
7667,0.0
7668,0.0
7669,0.0
7670,0.0
7671,0.0
7672,129853.69083686154
7673,136210.56420694324
7674,93193.17366969972
7675,0.0
7676,85276.389575613
7677,143735.71418182366
7678,477369.9069374013
7679,1069648.4435719843
7680,2199321.4858621424
7681,2416122.458163249
7682,3370000.3390119644
7683,3370000.1474710065
7684,3370000.126023887
7685,3370000.045074094
7686,3370001.028217718
7687,3370000.0430522733
7688,3370000.076176848
7689,3370000.0965888463
7690,3370000.0788715105
7691,3370000.274717518
7692,3370001.8550654324
7693,3370000.4372633933
7694,3370001.634123177
7695,3370000.55893234
7696,3370001.4435130423
7697,3370000.1833977867
7698,3370001.053997295
7699,3370000.0782746137
7700,3208111.5047259307
7701,3039899.558321208
7702,2788617.565825307
7703,2676694.5411977624
7704,3050904.8617875213
7705,3363170.2825090582
7706,3060945.019447393
7707,3370000.079597371
7708,3156109.442512387
7709,3370000.149484341
7710,3370000.1750124604
7711,2909824.013664747
7712,2826910.136148137
7713,2439343.185186172
7714,1942991.402686928
7715,2247095.062309208
7716,3370000.0761251827
7717,3370000.1100627426
7718,3022715.684413408
7719,2482515.7736276262
7720,2056838.9975357864
7721,1653008.34434603
7722,1443976.317731836
7723,1365555.4171123726
7724,1372802.8990166632
7725,1200317.6648664237
7726,1035432.5384532716
7727,881594.9018966067
7728,756450.0915171653
7729,738297.5244638997
7730,639471.477522859
7731,667978.1388944967
7732,840724.5266048585
7733,497882.5469714295
7734,358468.773818898
7735,257824.34157142224
7736,183907.66020481547
7737,160301.36836548502
7738,214710.4973932076
7739,121085.57252568132
7740,102443.69930695598
7741,165017.86042999703
7742,269248.4683618109
7743,243893.9165467112
7744,257607.25724485537
7745,327762.65985849005
7746,286417.9910513891
7747,544076.7544592448
7748,405869.7378924101
7749,381611.62096967193
7750,642082.8353677911
7751,832391.7678181576
7752,1058012.9701750963
7753,1131060.351702029
7754,1406492.5843875993
7755,1457737.6024433651
7756,1628814.0282210282
7757,1624270.2859166528
7758,1728555.9244960384
7759,2069885.322334921
7760,1770640.3014428
7761,1970913.845951844
7762,1423160.389757316
7763,2309592.568557464
7764,1868104.399137827
7765,1540858.7728224238
7766,885073.2557609489
7767,1958651.518600362
7768,1869399.6140305344
7769,1966629.3671311184
7770,2146185.2687396025
7771,1776789.2105249164
7772,1263219.4583721105
7773,1593112.764074842
7774,1639022.271870044
7775,3221171.1931860074
7776,2325453.250660987
7777,3294322.508695934
7778,2553620.9820874897
7779,3012533.1659838865
7780,3370000.1123321303
7781,3266686.9677808355
7782,2608635.4562196773
7783,2561810.6466326145
7784,2281836.7697384
7785,2065334.3620587715
7786,2193069.382809989
7787,2256393.7063328545
7788,2343296.576678517
7789,2027106.0712235875
7790,2599199.292213409
7791,3132839.483249901
7792,3370000.113030364
7793,3370000.1510467827
7794,3370000.24537922
7795,3370000.2036191137
7796,3370000.6539449515
7797,3370001.1786762867
7798,3370000.341786073
7799,3370000.308332144
7800,3370001.1465009167
7801,3370001.725149668
7802,3370001.665341718
7803,3370001.8014397547
7804,3370001.6709280084
7805,3370001.5278025926
7806,3370002.109467805
7807,3370001.6351086334
7808,3370002.1353226206
7809,3370002.0151748173
7810,3370001.766490664
7811,3370000.124651537
7812,3370000.5177871115
7813,3370001.054057643
7814,3370001.9653520314
7815,3370002.025706376
7816,3370002.031038514
7817,3370000.594914231
7818,3370000.1444255877
7819,3370001.52226495
7820,3370000.945614532
7821,3370000.7668218114
7822,3370002.109545229
7823,3370002.079236298
7824,3370028.731516987
7825,3370000.800190953
7826,3370000.118882619
7827,3370022.483443155
7828,3370026.925813634
7829,2756057.0405413685
7830,1413585.3040433908
7831,1067084.7213350816
7832,973920.089793344
7833,707521.8485335932
7834,1054660.4315648405
7835,1273098.8667207006
7836,1556703.142062219
7837,1410511.843732668
7838,900054.6740532041
7839,541777.2071795458
7840,448052.80646891095
7841,298824.0696457892
7842,602512.3344893815
7843,750804.3442313287
7844,882290.5747564727
7845,1069747.0643536043
7846,1526900.4721461737
7847,1712979.0853162983
7848,2497834.681621757
7849,2258045.849015962
7850,2356859.531955886
7851,2234590.792079124
7852,1513570.9347642274
7853,1205963.698466292
7854,1708470.1458461971
7855,2327931.352339944
7856,3370000.971740504
7857,3370001.650505714
7858,3370000.156607047
7859,3370001.8112953794
7860,3169170.080778351
7861,2456229.3227183567
7862,3172493.87898572
7863,3370000.0594254225
7864,2349557.765798556
7865,1408265.796218594
7866,1010689.4542650252
7867,925502.184678451
7868,675523.2299511759
7869,846811.6380412162
7870,966046.9637302448
7871,1261423.1712825738
7872,1308125.7329943122
7873,1533313.6384407026
7874,1558840.8960169714
7875,1209980.9217837984
7876,1000034.1445828888
7877,847942.0951339279
7878,932020.309179036
7879,849768.1937815397
7880,921752.0389778736
7881,1067676.3119219954
7882,1119833.7705632218
7883,1310371.069403093
7884,1186524.2856164186
7885,1073494.034815739
7886,964307.535466642
7887,1189865.424895306
7888,1292633.0801722696
7889,1361529.0106672004
7890,750804.3350800644
7891,180597.8454145498
7892,85400.85717866193
7893,0.0
7894,0.0
7895,0.0
7896,0.0
7897,98007.13200276771
7898,194261.38535742648
7899,245630.70694450132
7900,309773.45054607687
7901,413492.9181048796
7902,426420.8930179292
7903,645346.8883275858
7904,789696.1646797888
7905,891482.8297952975
7906,1291398.139534155
7907,1399991.0204542647
7908,2013149.5786411737
7909,2366878.1411614385
7910,2533146.144169527
7911,2359916.328489355
7912,1956287.9449439251
7913,1549283.9384008497
7914,1178066.9892289175
7915,1392661.9349698997
7916,1288591.5734302776
7917,842376.8061698952
7918,578980.9798590094
7919,633621.6232370086
7920,630468.635202278
7921,1047067.8935241528
7922,1565757.0709349492
7923,1142880.6579623756
7924,1067479.180796361
7925,926395.044197618
7926,867855.5698748564
7927,856463.9641865903
7928,522906.4436387569
7929,309501.0076691384
7930,202471.8576164884
7931,105572.74801060272
7932,0.0
7933,0.0
7934,0.0
7935,0.0
7936,362602.9472210088
7937,2115805.681598993
7938,2231063.778093915
7939,1642352.2008330012
7940,1426706.7188502776
7941,1289489.573274953
7942,1107994.7395270118
7943,1074973.1019996284
7944,1170758.3389376814
7945,1327822.421826725
7946,1096870.2633087083
7947,1256371.1879386131
7948,1465653.3961598629
7949,1060379.5810073656
7950,646725.1045649895
7951,710430.7710046397
7952,802904.4491542254
7953,822255.4577336805
7954,818150.6639159016
7955,895411.575972355
7956,876986.1326795071
7957,1002241.9227769224
7958,861594.5384843675
7959,1005985.7770572242
7960,571456.973839437
7961,638238.3997468917
7962,739365.2391071176
7963,1082762.9802085613
7964,1258279.7227634203
7965,1599993.395555126
7966,1868680.2203305613
7967,2286132.076371648
7968,2765492.279581069
7969,3266904.310026528
7970,3370000.148666982
7971,3370000.178480442
7972,3370000.2179720206
7973,3370000.24564503
7974,3370000.2867910583
7975,3370000.224187514
7976,3370000.1879320787
7977,3370000.1526055983
7978,3370000.147849617
7979,3370000.233263276
7980,3370000.2327131843
7981,3370000.416148576
7982,3370000.562905537
7983,3370000.440078404
7984,3370000.318123478
7985,3370000.344397285
7986,3370000.193061297
7987,3370001.0371782817
7988,3370002.0382939456
7989,3370002.1715984987
7990,3370001.7050692374
7991,3370001.320134424
7992,3370001.3527766205
7993,3370002.148630808
7994,3370001.4679507096
7995,3370000.9900213624
7996,3370000.837447322
7997,3370000.950998497
7998,3370002.1544825304
7999,3370001.9904089808
8000,3370001.128950941
8001,3370000.784950349
8002,3370000.2949503567
8003,3370000.4246620927
8004,3370000.2938081534
8005,3370000.2284779064
8006,3370000.228422846
8007,3370000.213351555
8008,3370000.1407929547
8009,3365137.920488197
8010,3087396.440096627
8011,3363349.147630979
8012,3179142.5201869397
8013,3297368.912351564
8014,3370000.044379158
8015,3367266.600042624
8016,3370000.1260682475
8017,3370000.1180062154
